dyad_id,negotiation_id,side_a,side_b,description,start_negotiations_year,start_negotiations_month,end_negotiations_year,end_negotiations_month,location_negotiations,bilateral_negotiations,mediated_negotiations,third_party,local_government,government,president,political_party,government_forces,police,armed_group,local_ngo,community_leaders,religious_leaders,traditional_leaders,local_committee,international_ngo,foreign_government,regional_organization,international_organization,peacekeeping,other,agreement,peace_agreement,ceasefire,agreement_name,day_agreement,month_agreement,year_agreement,best_fatality_estimate,active,low,none
5307,5307-1,SLM/A,SLM/A - MM,"Tensions between Sudan Liberiation Movement/Army (SLM/A) leader Abdul Wahid and Minni Minnawi had been steadily increasing throughout 2004, especially after Minnawi had refused to send reinforcements to Wahid when the Wahid and some of his fighters had been cornered by government forces in southwest Jebel Marra in early 2004. Negotiations between the Sudanese government and the Darfuri rebel groups were scheduled to resume in early 2005, but tensions within the SLM/A delayed this round of negotiations. The SLM/A leadership repeatedly requested more time to organise a congress that would appoint the leader of the SLM/A and designate a new negotiating team. However, the efforts during the first half of 2005 to reorganise the SLM/A leadership failed and tensions between Abdul Wahid and Minni Minnawi grew even more.",2005,,2005,,Sudan,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,45,1,0,0
5305,5305-1,Sa'ad subclan of Habar Gidir clan (Hawiye),Suleiman subclan of Habar Gidir clan (Hawiye),"Fighting between the Sa’ad and Suleinam communities resumed in 2004. Heavy clashes took place with both sides using technicals, rocket launchers, and old Soviet-style tanks. The Transitional National Government (TNG) swiftly tried to initiate a peace process. This peace effort was funded and mediated by the TNG, the Puntland administration, and Norway and Sweden through the NGO Interpeace. In June 2004, clan representatives from both sides attended a peace meeting in Mogadishu at Sahafi Hotel. This effort produced a ceasefire agreement and plans to continue reconciliation between the two communities. Iman Jirow would spread the news of the ceasefire first with a delegation from each side and then with a joint delegation. However, the ceasefire broke down before the planned next round of reconciliation talks could take place, as the Suleiman delegation of the joint committee was ambushed by Sa’ad fighters in November 2004. ",2004,6,2004,6,Somalia,0,1,government; local government; Interpeace,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,ceasefire,,6,2004,156,1,0,0
5305,5305-2,Sa'ad subclan of Habar Gidir clan (Hawiye),Suleiman subclan of Habar Gidir clan (Hawiye),"Several bloody clashed took place in January 2005. In February 2005, President Abdulahi Yusuf Ahmed mediated a ceasefire, but this ceasefire was violated within a month.In addition, throughout 2005, TNG representatives consulted with the Sa’ad and Suleinam sub-clans in Nairobi and Mogadishu, paving the way for a reconciliation conference. ",2005,2,2005,2,Somalia,0,1,President,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,ceasefire,,2,2005,134,1,0,0
5305,5305-3,Sa'ad subclan of Habar Gidir clan (Hawiye),Suleiman subclan of Habar Gidir clan (Hawiye),"On 13 February 2006 a six-day meeting started in Galkayo. This conference brought together 60 business and political leaders that represented the conflict parties. The TFG mediated between the conflict parties, with both the President and the Prime Minister of the TFG attending the conference. Representatives of the Center for Research and Dialogue (CRD) and the Puntland Development Research Center (PDRC) were also present. The conference focused on resolving issues concerning access to water points and grazing areas, as well as focused on developing mechanisms to deal with various grievances and avoid revenge killings. The conference ended with the conclusion of an agreement that stipulated a ceasefire and the initiation of follow-up effort to promote reconciliation. The representatives of both conflict parties traveled throughout the region to spread the news of the ceasefire from 7 to 11 April 2006. ",2006,2,2006,2,Somalia,0,1,government; President; Prime Minister,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,peace agreement,18,2,2006,78,1,0,0
5305,5305-4,Sa'ad subclan of Habar Gidir clan (Hawiye),Suleiman subclan of Habar Gidir clan (Hawiye),"From 17 to 22 April 2006, local militia leaders received conflict management training in south Galkayo. Furthermore, smaller meetings were held in Bandiradley and El Hurl by elders from both sides across the region to establish peace agreements on the return of the displaced people and the creation of committees to monitor the ceasefire agreement. From 2 to 6 May, 60 clan representatives from both sides in the conflict and 100 observers attended the meeting in Bandiradley.",2006,5,2006,5,Somalia,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,78,1,0,0
5305,5305-5,Sa'ad subclan of Habar Gidir clan (Hawiye),Suleiman subclan of Habar Gidir clan (Hawiye),"From 23 to 26 June, 68 clan members from both sides in the conflict attended the El Hur conference. The smaller peace meetings in Bandiradley and El hur served to build trust for the main reconciliation conference planned to take place Adado in February 2007.",2006,6,2006,6,Somalia,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,78,1,0,0
5305,5305-6,Sa'ad subclan of Habar Gidir clan (Hawiye),Suleiman subclan of Habar Gidir clan (Hawiye),"From 7 to 18 February 2007, a major peace conference was held aimed at concluding a peace agreement that would settle the conflict. Women from both sides of the conflict established pressure groups to keep the signatories at the table. The conflict parties signed a final peace agreement on 18 February 2007. The agreement led to the forming of security committees which would responds to several to small armed confrontations between the rival clans. The agreement successfully terminated the conflict.",2007,2,2007,2,Somalia,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,peace agreement,18,2,2007,0,0,0,1
5304,5304-1,RRA,RRA - MH,"The conflict further escalated when Colonel Hasan Muhammad Nur Shatigadud decided to continue his role as chairman for the RRA when he became president of the Southwest State of Somalia in April 2002. Heavy fighting between forces loyal to Shatigadud and forces loyal to his deputies Shaykh Adan Madobe and Muhammad Ibrahim Habsade subsequently took place in and around Baidoa. A 22-person committee, consisting of Clan elders and local businessmen, headed by Sharif Salah mediated between the conflict parties in July 2002. This led to the conclusion of a peace agreement on 6 July 2002, which was officially signed on 10 July 2002. The document outlined not only a ceasefire, but also specified fines should the conflict parties violate the ceasefire. However, fighting reignited on 27 July 2002, when Adobe declared himself to be the legitimate chairman of the RRA.  ",2002,7,2002,7,Somalia,0,1,local peace committee,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,peace agreement,6,7,2002,154,1,0,0
5304,5304-2,RRA,RRA - MH,"Sheikh Qasim Ibrahim Nur, a clan elder, mediated between the conflict parties in August 2002, but without success. ",2002,8,2002,8,Somalia,0,1,religious leaders,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,,,,154,1,0,0
5304,5304-3,RRA,RRA - MH,"On 2 September 2002, Hasan Shire Muhammad mediated another ceasefire between the conflict parties. This ceasefire also stipulated future talks to the resolve the conflict issues.  These reconciliation talks broke down on 30 October 2002.",2002,9,2002,10,Somalia,0,1,religious leaders,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,ceasefire,2,9,2002,154,1,0,0
5304,5304-4,RRA,RRA - MH,"Mediation efforts by Asharaf clan elders led by Sherrif Ahmed Mohamud Abukar were resumed in November.  This mediation effort between the RRA and RRA-MH led to a ceasefire in early November. The conflict parties promised to vacate the conflict zone completely by 14 November, but this ceasefire was broken in December 2002. ",2002,11,2002,11,Somalia,0,1,traditional leaders,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,ceasefire,,11,2002,154,1,0,0
5303,5303-1,Rizeigat Abbala,Terjam,"Both the Terjam and the Reizegat Abbala were at times part of the Sudanese government’s counter-insurgency operations in Darfur. In fact, A large number of the Terjam fighters belong to the Popular Defense Forces (PDF), while many of the Rizeigat Abbala fighters belonged to the Border Intelligence Guards. The background to the conflict between the two tribes is that with many of the Fur fleeing their home land, the Terjam and the Reizegat Abbala competed over control over parts of this land. Moreover, the Reizegat Abbala encroached on small areas controlled by the Terjam, increasingly leading to tensions between the two groups. These tensions eventually escalated into armed confrontations, starting in the Bulbul area of South Darfur in January 2007. Since the Reizegat Abbala had been heavily armed by the Sudanese government forces in order to fight the Darfurian rebel groups, it was able to inflict many losses on the Terjam fighters. On 7 January 2007, the Deputy Governor, traveled to the Bulbul area to attempt to mediate between the conflict parties, but his convoy was ambushed and he was forced to return. The government managed to organize a reconciliation conference in Um Zaifa in late February 2007. The representatives of the Terjam and the Reizegat attending this conference agreed on turning over the perpetrators of theft and murder and pay compensation in the form of blood money for losses. However, on 25 February 2007, before the reconciliation conference concluded, Reizegat fighters attacked Amar Jadeed. This attack undermined the prospects for a successful reconciliation conference. ",2007,2,2007,2,Sudan,0,1,local government,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,382,1,0,0
5303,5303-2,Rizeigat Abbala,Terjam,The Terjam and the Reizegat concluded a ceasefire on 11 August 2007.,2007,8,2007,8,Sudan,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,ceasefire,11,8,2007,382,1,0,0
5303,5303-3,Rizeigat Abbala,Terjam,"The Terjam and the Reizegat Abbala clashed again in Bulbul, 40 kilometers north-west of Nyala, in February 2008. This episode of armed fighting started following the abduction of two Reizegat Abbala boys by Terjam tribesmen on 22 February 2008. The fighting lasted for four days. The Deputy Wali mediated to try to calm the situation down on 25 February 2008.",2008,2,2008,2,Sudan,0,1,local government,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,1
5302,5302-1,RCD-K-ML,"MLC, RCD-N","The Rassemblement Congolais pour la Démocratie-Kisangani-Mouvement de Libération (RCD-K-ML) (English: Congolese Rally for Democracy-Kisangani-Liberation Movement), the Mouvement pour la Libération du Congo (MLC) (English: Movement for the Liberation of Congo), and the Rassemblement Congolais pour la Démocratie-National (RCD-N) (English: Congolese Rally for Democracy-National) formed an alliance in January 2001 following negotiations by Uganda. Uganda supported the formation of the FLC because it wanted to reunite the actors it supported and that had previously split. Uganda in particular wished to reunite Wamba dia Wamba on the one side with Mbusa Nyamwisi and John Tibasima on the other side. The alliance Uganda-Rwanda split and also because there were leadership struggles within the RCD (not least due to the upcoming negotiations in which many individuals wanted to have an important role).  Hat was formed as a result of Uganda’s mediation effort was called the Front de Libération du Congo (FLC) (English: Front for the Liberation of Congo). MLC leader Jean-Pierre Bemba was chosen as the front figure and Mbusa Nyamwisi as number two (after Wamba dia Wamba renounced). They formed a government in Gbadolite with 32 members. However, the alliance was short-lived due to leadership struggles between Jean-Pierre Bemba and Mbusa Nyamwisi. After Nyamwisi entered an alliance with Kabila in June 2001, the RCD-ML (Nyamwisi’s forces) and the MLC (Bemba’s forces) clashed in Beni – and the alliance subsequnety broke down. Mbusa Nyamwisi moved back to Beni in August and Bemba moved to Gbadolite. The original RCD leader Wamba-dia-Wamba continued to claim legitimacy as leader of the original RCD-ML. In response to the fighting between the conflict parties, the Ugandan government requested Bemba and Nyamwisi to come to Kampala to find a compromise. The two leaders arrived on 12 and 13 August respectively. Negotiations mediated by Ugandan President Yoweri Museveni  started in in Kampala on 16 August and led to a compromise on 17 August 2001. While the MLC would control the Equateur region to Bumba in the East, the RCD-K-ML would control the area from Butembo to Isiro. During the latter half of December 2001, RCD-K-ML sought MONUC assistance in order to avoid a military advance by the MLC. ",2001,8,2001,8,Uganda,0,1,Uganda,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,peace agreement,17,8,2001,40,1,0,0
5302,5302-2,RCD-K-ML,"MLC, RCD-N","On 6 January 2002, Brigadier General Mwaniki led a MONUC team to Gbadolite in an effort to persuade MLC leaders to resolve the dispute by peaceful means. Another team went to Isiro to talk to the RCD-K-ML. The MLC leadership promised the MONUC team that they would not take Isiro, would halt their advancement at their traditional area of control, and would stick to a ceasefire unless for reasons of self-defense. However, the MLC took control of Isiro on 7 January 2002. Some of the other areas the MLC took control of seemed to reflect previous agreements about zones of control between the MLC and the RCD-K-ML. ",2002,1,2002,1,DR Congo (Zaire),0,1,MONUSCO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,,,,158,1,0,0
5302,5302-3,RCD-K-ML,"MLC, RCD-N","In addition to bilateral negotiations between the rebel groups, the RCD factions and the MLC were engaged in a peace process with the Government of the DRC. Both the RCD factions and the MLC had signed the Lusaka Accord in 1999, which set up the Inter-Congolese Dialogue in which the OAU/AU and the UN would mediate between the conflict parties. The RCD-K-ML on the one side and the MLC and the RCD-N on the other side continued to meet as part of this peace process after they fought each other from June 2001 onwards. The rebel parties and the Government of the DRC were planning to meet as part of the Inter-Congolese Dialogue in Sun City, South Africa, on 25 February 2002, but the MLC boycotted the meeting last minute. The MLC did participate in a round of negotiations which started on 9 April 2002 and led to conclusion of a partial agreement, the Political Agreement on Consensual Management of the Transition in the DRC on 19 April 2002. This agreement specified a political power-sharing formula among the rebel groups and the Government of the DRC. Yet, fighting between the RCD-K-ML on the one side and the MLC and the RCD-N on the other side continued. ",2002,4,2002,4,South Africa,0,1,MONUSCO; AU; South Africa,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,0,Political Agreement on Consensual Management of the Transition in the DRC,19,4,2002,158,1,0,0
5302,5302-4,RCD-K-ML,"MLC, RCD-N","To move the peace process forward based on political power-sharing agreement the parties had concluded, the UN Secretary-General mandated Moustapha Niasse as his Special Representative to the DRC to mediate a comprehensive peace agreement. Niasse conducted three missions in the region between June and October 2002 during which he consulted with the main rebel leaders and the government officials. Niasse visited the DRC on 16 June 2002. In Pretoria, talks were held in Kinshasa from October 25 to 27 between the rebels and the government.",2002,6,2002,10,DR Congo (Zaire),0,1,MONUSCO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,,,,158,1,0,0
5302,5302-5,RCD-K-ML,"MLC, RCD-N","In November 2002, another round of negotiations as part of the Inter-Congolese Dialogue began, resulting in the conclusion of the Global and Inclusive Agreement on the transition in the Democratic Republic of Congo in Pretoria on 17 December 2002. However, on 20 December 2002, fighting erupted again between the RCD-K-ML on the one side and the MLC and the RCD-N on the other side.",2002,11,2002,12,South Africa,0,1,MONUSCO; AU; South Africa,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,0,Global and Inclusive Agreement on the transition in the Democratic Republic of Congo,17,12,2002,158,1,0,0
5302,5302-6,RCD-K-ML,"MLC, RCD-N","On 30 December 2002, the leaders Jean-Pierre Bemba of the MLC, Roger Lumbala of RCD-N, and Mbusa Nyamwisi of the RCD-K-ML met in the northern town of Gbadolite, Equateur Province, in the presence of the ambassadors of the permanent members of the UN Security Council, Belgium, and South Africa, as well as the United Nations’ Secretary General’s Deputy Special Representative in the DRC Amos Namanga Ngongi. They reached a ceasefire agreement that same day. The ceasefire agreement stipulated the formation of a ceasefire monitoring body, comprising representatives of the three movements, MONUC, and of South Africa. In addition, MONUC was mandated to supervise buffer zones between the rival forces. The three movements also agreed to demilitarize Mambasa and Komanda. However, the MLC and the RCD-N resumed fighting against the RCD-K-ML already a day after signing of the UN-sponsored ceasefire. ",2002,12,2002,12,DR Congo (Zaire),0,1,MONUSCU; Belgium; South Africa,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,ceasefire,30,12,2002,158,1,0,0
