conflict_id,dyad_id,negotiation_id,side_a,side_b,description,location_negotiations,start_negotiations_year,start_negotiations_month,end_negotiations_year,end_negotiations_month,third_party,local_ngo,international_ngo,regional_organization,un,foreign_government,individual,national_committee,language_organization,other,bilateral_negotiations,mediated_negotiations,agreement,peace_agreement,ceasefire,agreement_name,date_agreement_year,date_agreement_month,date_agreement_day,best_fatality_estimate,active,low,none
419,882,882-12,Ivory Coast,FRCI,"Several negotiations were held during the first half of 2006, of which most focused on the issue of voter eligibility. The Chairman of the AU, President of the Republic of Congo, Denis Sassou-Nguessou, mediated three round of negotiations. The second round took place in March.",,2006,3,2006,3,AU; Republic of Congo,0,0,1,0,1,0,0,0,0,0,1,0,0,0,,,,,0,0,0,1
419,882,882-13,Ivory Coast,FRCI,"Several negotiations were held during the first half of 2006, of which most focused on the issue of voter eligibility. The Chairman of the AU, President of the Republic of Congo, Denis Sassou-Nguessou, mediated three round of negotiations. The third round took place in June 2006. ",,2006,6,2006,6,AU; Republic of Congo,0,0,1,0,1,0,0,0,0,0,1,0,0,0,,,,,0,0,0,1
419,882,882-14,Ivory Coast,FRCI,"On 5 July 2006, the conflict parties participated in consultations with UN Secretary-General Kofi Annan. Progress was made, but due to disagreements concerning voter’s eligibility, it soon became evident that the elections, scheduled to place on 31 October, would have to be postponed yet again. ",,2006,7,2006,7,UN,0,0,0,1,0,0,0,0,0,0,1,0,0,0,,,,,0,0,0,1
419,882,882-15,Ivory Coast,FRCI,"At an ECOWAS summit held in Nigeria in early October 2006, a new framework for the political transition was outlined. After the meeting, the ECOWAS leaders forwarded their recommendations to the AU Peace and Security Council meeting in Addis Ababa, where the recommendations were accepted and sent to the UN Security Council meeting, which accepted the peace plan on 1 November. Rejecting the UN and its role in the conflict, Gbagbo presented a peace plan of his own as an alternative. In this plan he called for the abolishment of the buffer zone between rebels and government forces and for direct talks with the rebels. However, the insurgent movements rejected the offer of direct talks, stating that they would not sidestep the process laid out by the UN Security Council. Although Sassou-Nguessou had already assumed the role of chief mediator on a number of occasions during 2006, he officially replaced Mbeki by the end of 2006. The President of Niger and chairman of ECOWAS, Mamadou Tandja, and African Union Commission Chairman Alpha Oumar Konare, were also mandated to participate in the negotiations. Supplementing the arms embargo as laid down in UN Security Council Resolution 1572, the UN Security council adopted Resolution 1727, which called upon all of the member states to prevent the direct or indirect import of all rough diamonds from Ivory Coast to their territory, as well as imposed a travel ban and an asset freeze on those obstructing the peace process.",,2006,12,2006,12,AU; ECOWAS; Niger; Republic of Congo,0,0,1,0,1,0,0,0,0,0,1,0,0,0,,,,,0,0,0,1
419,882,882-16,Ivory Coast,FRCI,"The rebel parties initially rejected the alternative peace plan presented by President Gbagbo in December 2006, but in January 2007 they eventually accepted to take part in the negotiations. ECOWAS, the AU, and the UN also gave their backing to proceed with Gbagbo’s peace plan. The president of Burkina Faso, Blaise Compaoré, who became the chairman of ECOWAS in January 2007, mediated the subsequent negotiations between Ivorian president Gbagbo and the three rebel movements. Mario Giro from the Community of Sant’Egidio was also involved in the mediation effort. While the mediation efforts in previous years had been characterised by external pressure and the threat of sanctions, the third parties mediating at Ouagadougou did not exert any pressure on the conflict parties. The talks led to conclusion of the Ouagadougou Political Accord on 4 March 2007. ",Burkina Faso,2007,1,2007,3,Burkina Faso; Community of Sant' Egidio; ECOWAS,0,1,1,0,1,0,0,0,0,0,1,1,1,0,Ouagadougou Political Accord ,2007,3,4,0,0,0,1
419,882,882-17,Ivory Coast,FRCI,"After the signing of the agreement, Compaoré remained involved in the peace process through participating in the monitoring mechanisms for the implementation of agreement, as well as though brokering supplementary accords to the agreement. Other Burkinabe officials, including Djibril Bassolet, Burkina Faso’s security minister, were also actively participating in the peace process. Subsequent negotiations led to four complementary agreements. The First Complementary Agreement to the Ouagadougou Political Agreement was signed on 27 March 2007.",Burkina Faso,2007,3,2007,3,Burkina Faso; ECOWAS,0,0,1,0,1,0,0,0,0,0,1,1,1,0,First Complementary Agreement to the Ouagadougou Political Agreement,2007,3,27,0,0,0,1
419,882,882-18,Ivory Coast,FRCI,"After the signing of the agreement, Compaoré remained involved in the peace process through participating in the monitoring mechanisms for the implementation of agreement, as well as though brokering supplementary accords to the agreement. Other Burkinabe officials, including Djibril Bassolet, Burkina Faso’s security minister, were also actively participating in the peace process. Subsequent negotiations led to four complementary agreements. The Second Complementary Agreement to the Ouagadougou Political Agreement and the Third Complementary Agreement to the Ouagadougou Political Agreement were both signed on 28 November 2007.",Burkina Faso,2007,11,2007,11,Burkina Faso; ECOWAS,0,0,1,0,1,0,0,0,0,0,1,1,1,0,Second Complementary Agreement to the Ouagadougou Political Agreement; Third Complementary Agreement to the Ouagadougou Political Agreement,2007,11,28,0,0,0,1
419,882,882-19,Ivory Coast,FRCI,The parties reached the Complementary Agreement to the Ouagadougou Political Agreement on 22 December 2008.,Burkina Faso,2008,12,2008,12,Burkina Faso; ECOWAS,0,0,1,0,1,0,0,0,0,0,1,1,1,0,Fourth Complementary Agreement to the Ouagadougou Political Agreement,2008,12,22,0,0,0,1
425,890,890-1,Nigeria,NDPVF,"In 2004, two rebel groups took up arms against the Government of Nigeria. One of these groups was the Niger Delta People’s Volunteer Force (NDPVF), which fought for territorial independence. The NDPVF was formed by ethnic Ijaws inhabiting the oil-rich Niger Delta. This group strived for Ijaw self-determination and their right to control – or at least benefit from – the vast oil resources near their homes. On 1 October 2004, the NDPVF and the government conducted a round of negotiations which led to a ceasefire. The Niger Delta Vigilante (NDV) was also involved in these negotiations and also signed the ceasefire. NDPVF leader Moujahid Asari Dokubo and NDV leader Ateke Tom promised “the disbandment of all militias and militant groups as well as total disarmament.”",,2004,10,2004,10,,0,0,0,0,0,0,0,0,0,1,0,1,0,1,Ceasefire,2004,10,1,67,1,0,0
425,890,890-2,Nigeria,NDPVF,"The NDPVF and the Government of Nigeria conducted a round of negotiations in Yenagoa, the capital of Bayelsa state, in December 2007. This led to the signing of a ceasefire on 6 December 2007.",Nigeria,2007,12,2007,12,,0,0,0,0,0,0,0,0,0,1,0,1,0,1,Ceasefire,2007,12,6,0,0,0,1
430,895,895-1,Niger,FLAA,"On 5 January 1992, Transitional Prime Minister Cheiffou called on the FLAA to disarm and enter into negotiations. On 7 January 1992, the FLAA leadership replied that they were willing to enter into negotiations, but on the condition that the army would return to the barracks and that an independent inquiry on the armed violence with international observers would be set up. The conflict parties entered pre-negotiations without the involvement of any third party in May 1992. This led to the signing of a joint communique on 12 May 1992, which committed the parties to the creation of a favourable climate for effective negotiations, beginning with a temporary ceasefire. It was also agreed that both Algeria and France would act as mediators. France subsequently helped to obtain both sides’ commitment to peace talks. ",,1992,5,1992,5,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,,,,29,1,0,0
430,895,895-2,Niger,FLAA,"A round of preliminary talks in March 1993, mediated by France, aimed at concluding a ceasefire and establishing an agenda for negotiations led to the signing of a ceasefire on 20 March 1993.",,1993,3,1993,3,France,0,0,0,0,1,0,0,0,0,0,1,1,0,1,Ceasefire,1993,3,20,6,0,1,0
430,895,895-3,Niger,FLAA,"During subsequent secret talks between the rebels and the Government of Niger in Paris in June 1993, the government and the FLAA renewed, for another three months, the ceasefire reached in March. This round of secret negotiations continued and led to the signing of the Paris Agreement on 10 June 1993. However, one day later, on 11 June 1993, the Algerian-based military command of the FLAA issued a statement that it opposed the agreement concluded by the FLAA’s political wing. The FLAA factionalized between June and September 1993 into several splinter groups as a result of disagreements about the Paris Agreement. The ceasefire was largely adhered to between June and September 1993, although FLAA splinter groups occasionally attacked government targets. France withdrew as mediator in November 1993, citing the deadlock created by the rivalry between the FLAA and several of its splinter groups.",France,1993,6,1993,1,France,0,0,0,0,1,0,0,0,0,0,1,1,1,1,Ceasefire; Paris Accord,1993,1,10,6,0,1,0
430,896,896-1,Niger,UFRA,"During the first half of 1997, Chad met UFRA representatives and convinced them to join the ongoing peace process with the FDR. As a result, the UFRA participated in peace talks, mediated by Algeria, Burkina Faso, Chad, France, and Libya. ",,1997,1,1997,6,France; Algeria; Burkina Faso; Chad; Libya,0,0,0,0,1,0,0,0,0,0,1,0,0,0,,,,,62,1,0,0
430,896,896-2,Niger,UFRA,"Another round of talks in which the UFRA participated took place during the last two weeks of November. Algerian, French and Burkinabe diplomats mediated these talks. The talks led to the signing of a ceasefire accord on 29 November 1997. On 8 June 1998, the UFRA handed over their last military equipment to the military authorities. ",,1997,11,1997,11,France; Algeria; Burkina Faso,0,0,0,0,1,0,0,0,0,0,1,1,0,1,Ceasefire,1997,11,29,62,1,0,0
430,897,897-1,Niger,MNJ,"While MNJ repeatedly asked for a dialogue with the Government of Niger, the latter refused any mediation in 2007 and 2008, describing the rebels as mere criminals and bandits. In mid-February 2009, Nigerien president Mamadou Tandja requested Libyan leader, Colonel Muammar al-Gaddafi, chairman of the AU in 2009, to help find a settlement. Muammar al-Gaddafi accepted this request and in March mediated the release of five Niger soldiers and a gendarme who had been held by the MNJ. He subsequently mediated in a number of talks between government delegations and MNJ.",,2009,3,2009,3,Libya,0,0,0,0,1,0,0,0,0,0,1,0,0,0,,,,,0,0,0,1
430,897,897-2,Niger,MNJ,"On 4 April 2009, another meeting was held in Tripoli, mediated by the Libyan ambassador to Niger.",Libya,2009,4,2009,4,Libya,0,0,0,0,1,0,0,0,0,0,1,0,0,0,,,,,0,0,0,1
430,897,897-3,Niger,MNJ,"After the Tripoli meeting, al-Gaddafi met with both the Government delegation and the MNJ delegation separately. ",,2009,4,2009,4,Libya,0,0,0,0,1,0,0,0,0,0,1,0,0,0,,,,,0,0,0,1
430,897,897-4,Niger,MNJ,"On 3 May 2009, Nigerien President Mamadou Tandja visited northern Niger for the first time in two years. During his visit to nothern Mali in early May 2009, Nigerien President Mamadou Tandja held talks with the MNJ, mediated by al-Gaddafi. After the first meeting Tandja promised amnesty to all Tuareg rebels if they disarmed. No response to the offer was available from the rebel side. ",Niger,2009,5,2009,5,Libya,0,0,0,0,1,0,0,0,0,0,1,0,0,0,,,,,0,0,0,1
430,897,897-5,Niger,MNJ,Talks subsequently continued in Agadez in early May 2009 and it was reported that issues such as the disarmament and reintegration of Touareg fighters were discussed. ,Niger,2009,5,2009,5,Libya,0,0,0,0,1,0,0,0,0,0,1,0,0,0,,,,,0,0,0,1
